"Season","Daynum","team","score","Oteam","Oscore","loc","Numot","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","Ofgm","Ofga","Ofgm3","Ofga3","Oftm","Ofta","Oor","Odr","Oast","Oto","Ostl","Oblk","Opf","GameID","G.round","win","Pos","OPos","GameTempo","eFGp","OeFGp","TOp","OTOp","ORp","OORp","FTRate","OFTRate","AssistRate","OAssistRate","BlockRate","OBlockRate","StealRate","OStealkRate","TrueShootp","OTrueShootp"
2003,138,1458,61,1409,60,"N",0,22,57,6,22,11,17,10,22,12,5,5,3,11,26,59,3,11,5,5,11,30,12,11,1,3,16,41,2,1,60.075,61.375,60.725,0.43859649122807,0.466101694915254,0.0832292967124428,0.179226069246436,0.25,0.333333333333333,0.298245614035088,0.0847457627118644,0.545454545454545,0.461538461538462,0.0625,0.0857142857142857,0.0814663951120163,0.0166458593424886,0.468689973107952,0.488798370672098
2003,137,1462,71,1407,59,"N",0,26,64,6,20,13,18,17,30,19,10,5,4,11,23,65,11,29,2,6,12,21,13,9,6,6,19,33,1,1,65.55,64.85,65.2,0.453125,0.438461538461538,0.15255530129672,0.138781804163454,0.447368421052632,0.285714285714286,0.28125,0.0923076923076923,0.730769230769231,0.565217391304348,0.111111111111111,0.136363636363636,0.0771010023130301,0.091533180778032,0.489317711922812,0.434782608695652
2004,136,1104,65,1356,64,"N",0,24,53,7,16,10,16,11,24,7,12,7,2,7,24,59,12,22,4,5,10,20,15,10,4,1,14,66,1,1,61.6,61.375,61.4875,0.518867924528302,0.508474576271186,0.194805194805195,0.162932790224033,0.354838709677419,0.294117647058824,0.30188679245283,0.0847457627118644,0.291666666666667,0.625,0.0540540540540541,0.027027027027027,0.114052953156823,0.0649350649350649,0.536303630363036,0.521384928716904
2004,138,1104,70,1390,67,"N",0,16,43,4,19,34,44,5,24,8,8,6,8,16,26,73,7,24,8,11,22,27,12,12,2,0,31,98,2,1,66.9,68.225,67.5625,0.418604651162791,0.404109589041096,0.119581464872945,0.175888603884207,0.15625,0.478260869565217,1.02325581395349,0.150684931506849,0.5,0.461538461538462,0.163265306122449,0,0.0879443019421033,0.0298953662182362,0.54773082942097,0.428251837647811
2004,143,1104,80,1393,71,"N",0,26,52,9,22,19,23,10,17,22,9,11,6,17,26,55,5,14,14,20,16,19,12,18,5,4,20,114,3,1,61.925,66.5,64.2125,0.586538461538462,0.518181818181818,0.145337101332257,0.270676691729323,0.344827586206897,0.484848484848485,0.442307692307692,0.363636363636364,0.846153846153846,0.461538461538462,0.146341463414634,0.133333333333333,0.165413533834586,0.080742834073476,0.635677393722686,0.550387596899225
2004,137,1130,58,1428,51,"N",0,23,44,3,4,9,11,4,21,20,8,4,3,13,19,50,3,18,10,10,9,17,12,8,2,0,12,82,1,1,53.225,53.75,53.4875,0.556818181818182,0.41,0.150305307656177,0.148837209302326,0.19047619047619,0.3,0.25,0.2,0.869565217391304,0.631578947368421,0.09375,0,0.0744186046511628,0.0375763269140442,0.589131538852209,0.465753424657534
2004,137,1153,80,1190,77,"N",0,29,62,13,32,9,11,12,33,22,17,3,11,19,29,74,6,23,13,20,17,21,14,6,11,3,14,83,1,1,72.225,72.5,72.3625,0.57258064516129,0.432432432432432,0.235375562478366,0.0827586206896552,0.363636363636364,0.34,0.17741935483871,0.27027027027027,0.758620689655172,0.482758620689655,0.215686274509804,0.1,0.0413793103448276,0.152301834544825,0.595016734845668,0.461077844311377
2004,136,1163,70,1436,53,"N",0,26,52,6,14,12,23,11,31,14,13,6,3,8,19,60,11,32,4,6,11,18,10,12,7,1,19,67,1,1,64.925,63.85,64.3875,0.557692307692308,0.408333333333333,0.200231035810551,0.187940485512921,0.379310344827586,0.261904761904762,0.442307692307692,0.1,0.538461538461538,0.526315789473684,0.107142857142857,0.0263157894736842,0.0939702427564604,0.107816711590297,0.55621771950735,0.421638822593477
2004,138,1163,72,1177,55,"N",0,26,60,5,16,15,23,13,31,15,5,5,5,15,20,59,5,15,10,13,9,26,12,8,1,0,20,99,2,1,62.925,64.175,63.55,0.475,0.38135593220339,0.0794596742153357,0.12465913517725,0.333333333333333,0.225,0.383333333333333,0.220338983050847,0.576923076923077,0.6,0.113636363636364,0,0.0779119594857811,0.0158919348430671,0.507578427916814,0.421940928270042
2004,143,1163,73,1435,53,"N",0,27,51,6,17,13,15,11,33,14,18,6,4,10,20,57,8,24,5,8,6,15,11,11,8,0,14,115,3,1,65.125,65.8,65.4625,0.588235294117647,0.421052631578947,0.276391554702495,0.167173252279635,0.423076923076923,0.153846153846154,0.294117647058824,0.140350877192982,0.518518518518518,0.55,0.121212121212121,0,0.0911854103343465,0.122840690978887,0.627956989247312,0.435855263157895
2004,145,1163,87,1104,71,"N",0,29,60,10,17,19,29,15,25,17,7,3,7,18,25,60,6,19,15,18,12,21,14,9,2,5,23,122,4,1,65.775,65.55,65.6625,0.566666666666667,0.466666666666667,0.106423413150893,0.137299771167048,0.416666666666667,0.324324324324324,0.483333333333333,0.3,0.586206896551724,0.56,0.170731707317073,0.116279069767442,0.045766590389016,0.0304066894716838,0.589630633683497,0.517870167760759
2004,152,1163,79,1181,78,"N",0,26,52,6,11,21,32,13,31,9,18,5,6,20,29,71,6,22,14,23,17,20,11,9,8,3,24,126,5,1,72.2,73.925,73.0625,0.557692307692308,0.450704225352113,0.249307479224377,0.121745011836321,0.393939393939394,0.354166666666667,0.615384615384615,0.323943661971831,0.346153846153846,0.379310344827586,0.122448979591837,0.0731707317073171,0.0676361176868448,0.110803324099723,0.587797619047619,0.476045163259078
2004,154,1163,82,1210,73,"N",0,26,61,5,17,25,39,18,32,10,16,5,2,18,27,71,7,22,12,21,18,25,9,14,10,1,26,128,6,1,77.525,76.975,77.25,0.467213114754098,0.429577464788732,0.206385037084811,0.181877232867814,0.418604651162791,0.36,0.639344262295082,0.295774647887324,0.384615384615385,0.333333333333333,0.0408163265306122,0.0227272727272727,0.0649561545956479,0.128990648178007,0.515561144294247,0.45075640629824
2004,136,1177,76,1173,69,"N",2,24,59,5,13,23,40,11,38,13,11,4,3,19,27,79,3,20,12,23,18,32,11,10,5,3,29,68,1,1,78,81.925,79.9625,0.449152542372881,0.360759493670886,0.141025641025641,0.122062862374123,0.255813953488372,0.321428571428571,0.677966101694915,0.291139240506329,0.541666666666667,0.407407407407407,0.0508474576271186,0.0652173913043478,0.0488251449496491,0.0641025641025641,0.487179487179487,0.383653044203503
2004,136,1181,96,1106,61,"N",0,32,66,9,26,23,31,17,29,19,14,14,4,19,22,57,7,20,10,17,9,22,7,21,7,1,20,69,1,1,77.725,77.075,77.4,0.553030303030303,0.447368421052632,0.180122225796076,0.272461887771651,0.435897435897436,0.236842105263158,0.46969696969697,0.298245614035088,0.59375,0.318181818181818,0.108108108108108,0.025,0.181641258514434,0.090061112898038,0.594611334778569,0.468689973107952
2004,138,1181,90,1371,62,"N",0,26,48,4,11,34,38,11,29,16,10,3,3,18,24,57,3,17,11,16,8,14,11,10,4,0,27,100,2,1,65.05,66.6,65.825,0.583333333333333,0.447368421052632,0.153727901614143,0.15015015015015,0.44,0.216216216216216,0.791666666666667,0.280701754385965,0.615384615384615,0.458333333333333,0.075,0,0.045045045045045,0.0614911606456572,0.681302043906132,0.479876160990712
2004,144,1181,72,1228,62,"N",0,28,51,6,18,10,15,5,24,19,13,10,5,14,26,64,4,13,6,11,14,22,17,12,5,2,15,118,3,1,66.125,67.225,66.675,0.607843137254902,0.4375,0.196597353497164,0.1785050204537,0.185185185185185,0.368421052631579,0.294117647058824,0.171875,0.678571428571429,0.653846153846154,0.0980392156862745,0.0606060606060606,0.148754183711417,0.0756143667296786,0.619354838709677,0.44781509570242
2004,146,1181,66,1462,63,"N",0,21,54,8,20,16,20,10,29,15,11,6,7,23,22,63,3,15,16,23,16,24,8,10,5,0,21,124,4,1,64.5,67.925,66.2125,0.462962962962963,0.373015873015873,0.170542635658915,0.147221199852779,0.294117647058824,0.355555555555556,0.37037037037037,0.365079365079365,0.714285714285714,0.363636363636364,0.145833333333333,0,0.0883327199116673,0.0775193798449612,0.519685039370079,0.426107541427122
2004,134,1197,72,1250,57,"N",0,25,63,6,20,16,23,19,25,11,12,8,2,15,18,61,7,30,14,19,21,21,12,17,7,3,20,65,1,1,66.925,66.025,66.475,0.444444444444444,0.352459016393443,0.179305192379529,0.257478227943961,0.475,0.456521739130435,0.365079365079365,0.311475409836066,0.44,0.666666666666667,0.0645161290322581,0.0697674418604651,0.121166224914805,0.104594695554725,0.486980047345282,0.406997500892538
2004,137,1210,65,1320,60,"N",0,25,55,6,18,9,12,8,29,10,12,4,3,14,21,54,10,27,8,10,3,25,15,10,2,1,16,84,1,1,64.7,65.75,65.225,0.509090909090909,0.481481481481481,0.185471406491499,0.152091254752852,0.242424242424242,0.09375,0.218181818181818,0.185185185185185,0.4,0.714285714285714,0.111111111111111,0.027027027027027,0.0608365019011407,0.0309119010819165,0.535420098846787,0.51063829787234
2004,139,1210,57,1130,54,"N",0,23,51,6,18,5,6,8,16,15,17,12,1,17,20,44,5,13,9,15,11,19,14,22,11,2,14,106,2,1,62.85,62.125,62.4875,0.509803921568627,0.511363636363636,0.270485282418457,0.354124748490946,0.296296296296296,0.407407407407407,0.117647058823529,0.340909090909091,0.652173913043478,0.7,0.032258064516129,0.0606060606060606,0.193158953722334,0.175019888623707,0.52924791086351,0.528117359413203
2004,144,1210,72,1305,67,"N",0,27,63,6,18,12,22,13,36,10,16,9,5,22,22,69,5,20,18,24,16,29,5,11,4,3,22,119,3,1,76.45,75.4,75.925,0.476190476190476,0.355072463768116,0.209287115761936,0.145888594164456,0.30952380952381,0.307692307692308,0.349206349206349,0.347826086956522,0.37037037037037,0.227272727272727,0.102040816326531,0.0666666666666667,0.119363395225464,0.052321778940484,0.490129339686862,0.416666666666667
2004,146,1210,79,1242,71,"N",1,25,56,3,16,26,34,11,30,14,12,13,3,17,26,65,6,19,13,19,12,26,15,15,8,3,26,125,4,1,73.15,77.025,75.0875,0.473214285714286,0.446153846153846,0.164046479835953,0.194741966893866,0.297297297297297,0.285714285714286,0.607142857142857,0.292307692307692,0.56,0.576923076923077,0.0652173913043478,0.075,0.168776371308017,0.109364319890636,0.547470547470547,0.479567713610267
2004,152,1210,67,1329,65,"N",0,24,49,7,17,12,16,7,22,16,12,7,4,19,22,50,4,15,17,25,12,21,10,13,3,0,15,127,5,1,61.6,62.875,62.2375,0.561224489795918,0.48,0.194805194805195,0.20675944333996,0.25,0.352941176470588,0.326530612244898,0.5,0.666666666666667,0.454545454545455,0.114285714285714,0,0.111332007952286,0.0487012987012987,0.591872791519435,0.525252525252525
2004,136,1211,76,1434,49,"N",0,29,54,3,13,15,25,10,36,19,15,6,5,14,18,63,6,23,7,11,10,21,8,13,6,0,20,70,1,1,70.875,71.225,71.05,0.564814814814815,0.333333333333333,0.211640211640212,0.182520182520183,0.32258064516129,0.217391304347826,0.462962962962963,0.174603174603175,0.655172413793103,0.444444444444444,0.125,0,0.0842400842400843,0.0846560846560847,0.57685009487666,0.359105899596922
2004,137,1228,72,1293,53,"N",0,27,60,9,24,9,13,16,28,19,8,5,5,17,17,49,8,20,11,17,9,18,8,10,4,2,13,85,1,1,58.175,58.075,58.125,0.525,0.428571428571429,0.137516115169746,0.172191132156694,0.470588235294118,0.243243243243243,0.216666666666667,0.346938775510204,0.703703703703704,0.470588235294118,0.172413793103448,0.0555555555555556,0.086095566078347,0.0687580575848732,0.544012089157537,0.464301357862462
2004,139,1228,92,1153,68,"N",0,35,55,11,19,11,14,2,19,26,4,9,1,14,27,58,7,16,7,11,14,20,14,13,1,5,14,107,2,1,63.65,62.225,62.9375,0.736363636363636,0.525862068965517,0.0628436763550668,0.208919244676577,0.0909090909090909,0.424242424242424,0.254545454545455,0.189655172413793,0.742857142857143,0.518518518518518,0.0238095238095238,0.138888888888889,0.144636400160707,0.0157109190887667,0.746147607461476,0.537761961249506
2004,137,1242,78,1227,53,"N",0,24,39,5,12,25,40,6,35,18,25,6,8,19,20,64,3,16,10,14,11,15,10,15,9,0,25,86,1,1,77,74.65,75.825,0.67948717948718,0.3359375,0.324675324675325,0.200937709310114,0.285714285714286,0.239130434782609,1.02564102564103,0.21875,0.75,0.5,0.166666666666667,0,0.0803750837240455,0.116883116883117,0.672413793103448,0.375088464260439
2004,139,1242,78,1334,63,"N",0,29,60,5,15,15,21,15,25,17,13,11,3,15,23,54,6,20,11,15,9,18,19,14,6,1,18,108,2,1,67.975,66.125,67.05,0.525,0.481481481481481,0.191246781905112,0.2117202268431,0.454545454545455,0.264705882352941,0.35,0.277777777777778,0.586206896551724,0.826086956521739,0.0882352941176471,0.0222222222222222,0.166351606805293,0.0882677454946672,0.557341907824223,0.515337423312883
2004,144,1242,100,1412,74,"N",0,30,56,4,10,36,44,10,35,21,17,9,3,19,23,71,8,33,20,24,14,19,12,12,13,4,27,120,3,1,83.9,80.4,82.15,0.571428571428571,0.380281690140845,0.202622169249106,0.149253731343284,0.344827586206897,0.285714285714286,0.785714285714286,0.338028169014085,0.7,0.521739130434783,0.0789473684210526,0.0869565217391304,0.111940298507463,0.154946364719905,0.650195058517555,0.449029126213592
2004,137,1246,96,1197,76,"N",0,35,62,11,28,15,23,13,29,23,17,8,5,15,30,66,11,30,5,12,12,17,13,17,13,1,19,87,1,1,76.925,76.7,76.8125,0.653225806451613,0.537878787878788,0.220994475138122,0.221642764015645,0.433333333333333,0.292682926829268,0.370967741935484,0.181818181818182,0.657142857142857,0.433333333333333,0.138888888888889,0.0294117647058824,0.104302477183833,0.168995775105622,0.658210490229688,0.529986052998605
2004,136,1264,75,1196,60,"N",0,26,60,6,15,17,21,13,23,10,10,8,4,21,21,45,3,13,15,22,4,22,4,14,4,4,18,71,1,1,66.975,65.45,66.2125,0.483333333333333,0.5,0.149309443822322,0.213903743315508,0.371428571428571,0.148148148148148,0.35,0.488888888888889,0.384615384615385,0.19047619047619,0.125,0.0888888888888889,0.122230710466005,0.0597237775289287,0.535905680600214,0.541027953110911
2004,136,1268,86,1431,83,"N",0,29,59,8,18,20,31,16,21,17,14,7,6,20,29,56,5,17,20,24,9,20,13,14,2,2,25,72,1,1,71.725,72.4,72.0625,0.559322033898305,0.5625,0.195189961659115,0.193370165745856,0.444444444444444,0.3,0.525423728813559,0.428571428571429,0.586206896551724,0.448275862068966,0.153846153846154,0.0487804878048781,0.0966850828729282,0.0278842802370164,0.583248558833503,0.615727002967359
2004,137,1272,59,1376,43,"N",0,23,59,9,27,4,7,14,22,16,9,3,4,15,15,42,2,13,11,16,4,21,9,12,5,4,14,88,1,1,57.325,57.6,57.4625,0.466101694915254,0.380952380952381,0.1569995638901,0.208333333333333,0.4,0.153846153846154,0.11864406779661,0.380952380952381,0.695652173913043,0.6,0.137931034482759,0.125,0.0520833333333333,0.0872219799389446,0.473325310870437,0.433467741935484
2004,137,1280,85,1284,52,"N",0,30,56,8,22,17,23,13,34,19,17,12,3,13,18,51,9,27,7,15,3,17,12,17,7,0,18,89,1,1,70.925,72.125,71.525,0.607142857142857,0.441176470588235,0.23968981318294,0.235701906412478,0.433333333333333,0.0810810810810811,0.410714285714286,0.294117647058824,0.633333333333333,0.666666666666667,0.125,0,0.166377816291161,0.0986958054282693,0.635039223010833,0.447311827956989
2004,137,1301,61,1418,52,"N",0,18,49,5,17,20,24,13,24,10,15,5,0,20,16,49,5,22,15,23,11,21,9,15,9,2,21,90,1,1,62.4,63.925,63.1625,0.418367346938776,0.377551020408163,0.240384615384615,0.234649980445835,0.382352941176471,0.314285714285714,0.489795918367347,0.469387755102041,0.555555555555556,0.5625,0,0.0625,0.0782166601486117,0.144230769230769,0.504966887417219,0.433875677930747
2004,136,1305,72,1277,66,"N",0,20,46,7,22,25,29,5,23,10,17,6,2,16,23,55,5,16,15,18,6,20,14,14,9,0,25,73,1,1,71.775,71.55,71.6625,0.510869565217391,0.463636363636364,0.23685127133403,0.195667365478686,0.2,0.206896551724138,0.630434782608696,0.327272727272727,0.5,0.608695652173913,0.0512820512820513,0,0.0838574423480084,0.125391849529781,0.602258469259724,0.519276160503541
2004,138,1305,91,1211,72,"N",0,30,64,8,17,23,29,14,29,18,8,4,4,18,28,75,3,22,13,18,19,20,9,10,4,1,23,101,2,1,71.775,74.55,73.1625,0.53125,0.393333333333333,0.111459421804249,0.134138162307176,0.411764705882353,0.395833333333333,0.453125,0.24,0.6,0.321428571428571,0.0754716981132075,0.0212765957446809,0.0536552649228706,0.0557297109021247,0.585020893603343,0.430879712746858
2004,136,1314,63,1102,52,"N",0,22,53,4,13,15,18,14,21,12,13,10,1,15,17,39,8,25,10,13,2,19,15,16,7,2,15,74,1,1,60.55,59.175,59.8625,0.452830188679245,0.538461538461538,0.214698596201486,0.270384452893959,0.424242424242424,0.0869565217391304,0.339622641509434,0.333333333333333,0.545454545454545,0.882352941176471,0.0714285714285714,0.05,0.168990283058724,0.115606936416185,0.511779041429732,0.575539568345324
2004,137,1329,75,1186,56,"N",0,30,55,2,6,13,16,11,26,15,15,12,5,16,21,59,3,19,11,13,12,15,19,14,8,2,15,91,1,1,66.6,67.175,66.8875,0.563636363636364,0.38135593220339,0.225225225225225,0.208410867138072,0.423076923076923,0.315789473684211,0.290909090909091,0.220338983050847,0.5,0.904761904761905,0.125,0.0408163265306122,0.178637886118348,0.12012012012012,0.599041533546326,0.429612581511316
2004,139,1329,70,1272,53,"N",0,28,47,5,12,9,17,14,20,18,17,8,1,16,20,50,6,17,7,14,11,11,9,12,6,3,15,109,2,1,58.075,57.65,57.8625,0.648936170212766,0.46,0.29272492466638,0.2081526452732,0.56,0.354838709677419,0.361702127659574,0.28,0.642857142857143,0.45,0.0303030303030303,0.0857142857142857,0.138768430182134,0.103314679294016,0.635497049477985,0.467784642541924
2004,143,1329,63,1338,51,"N",0,22,45,4,8,15,16,6,24,13,10,6,5,16,21,58,3,17,6,10,16,17,8,12,5,1,18,116,3,1,56.6,58.75,57.675,0.533333333333333,0.387931034482759,0.176678445229682,0.204255319148936,0.260869565217391,0.4,0.355555555555556,0.172413793103448,0.590909090909091,0.380952380952381,0.121951219512195,0.027027027027027,0.102127659574468,0.088339222614841,0.598859315589354,0.406374501992032
2004,145,1329,64,1386,62,"N",0,25,53,4,17,10,15,12,30,13,13,2,6,16,22,57,8,26,10,13,6,18,15,5,8,3,14,123,4,1,61.125,62.175,61.65,0.509433962264151,0.456140350877193,0.212678936605317,0.0804181745074387,0.4,0.166666666666667,0.283018867924528,0.228070175438596,0.52,0.681818181818182,0.193548387096774,0.0833333333333333,0.0321672698029755,0.130879345603272,0.532224532224532,0.490700435298773
2004,137,1334,66,1344,58,"N",0,24,50,6,14,12,18,7,22,17,12,7,1,11,23,61,6,26,6,6,15,21,12,15,4,2,18,92,1,1,63.55,63.85,63.7,0.54,0.426229508196721,0.18882769472856,0.234925606891151,0.25,0.405405405405405,0.36,0.0983606557377049,0.708333333333333,0.521739130434783,0.0285714285714286,0.0555555555555556,0.109631949882537,0.0629425649095201,0.563620836891546,0.454189506656226
2004,137,1338,53,1416,44,"N",0,13,44,5,16,22,31,10,27,7,13,8,1,15,16,52,5,20,7,10,9,24,10,14,6,0,22,93,1,1,61.725,61.75,61.7375,0.352272727272727,0.355769230769231,0.2106115836371,0.226720647773279,0.294117647058824,0.25,0.704545454545455,0.192307692307692,0.538461538461538,0.625,0.03125,0,0.129554655870445,0.0972053462940462,0.451255853554704,0.387665198237885
2004,139,1338,59,1458,55,"N",0,21,59,2,10,15,19,15,25,10,9,7,3,17,17,48,8,18,13,17,7,24,9,13,4,3,20,110,2,1,62.025,62.075,62.05,0.372881355932203,0.4375,0.145102781136638,0.209424083769634,0.384615384615385,0.21875,0.322033898305085,0.354166666666667,0.476190476190476,0.529411764705882,0.1,0.0612244897959184,0.112766814337495,0.0644901249496171,0.433664094083058,0.490414623272403
2004,136,1371,80,1112,76,"N",0,27,58,8,22,18,24,12,21,12,10,6,0,19,28,53,5,11,15,19,7,22,12,14,4,3,15,75,1,1,67.4,69.025,68.2125,0.53448275862069,0.575471698113208,0.148367952522255,0.202825063382832,0.352941176470588,0.25,0.413793103448276,0.358490566037736,0.444444444444444,0.428571428571429,0,0.0833333333333333,0.086925027164071,0.0593471810089021,0.576368876080692,0.612656187021362
2004,136,1386,82,1251,63,"N",0,27,60,8,23,20,28,10,26,16,14,15,3,17,22,51,6,20,13,18,7,29,15,26,7,1,22,76,1,1,77.3,78.55,77.925,0.516666666666667,0.490196078431373,0.18111254851229,0.330999363462763,0.256410256410256,0.212121212121212,0.466666666666667,0.352941176470588,0.592592592592593,0.681818181818182,0.0967741935483871,0.027027027027027,0.190961171228517,0.0905562742561449,0.559345156889495,0.52896725440806
2004,138,1386,70,1403,65,"N",0,27,57,12,31,4,5,11,20,13,13,4,0,16,25,53,3,12,12,14,9,20,16,9,7,2,11,102,2,1,61.375,59.65,60.5125,0.578947368421053,0.5,0.211812627291242,0.150880134115675,0.354838709677419,0.310344827586207,0.087719298245614,0.264150943396226,0.481481481481481,0.64,0,0.0769230769230769,0.0670578373847443,0.114052953156823,0.589473684210526,0.544844928751048
2004,143,1386,84,1448,80,"N",0,29,58,12,24,14,23,10,20,15,11,8,4,21,27,51,8,16,18,25,7,21,15,15,6,0,22,117,3,1,69.925,70.875,70.4,0.603448275862069,0.607843137254902,0.157311405076868,0.211640211640212,0.32258064516129,0.259259259259259,0.396551724137931,0.490196078431373,0.517241379310345,0.555555555555556,0.114285714285714,0,0.112874779541446,0.0858062209510189,0.609357997823721,0.636182902584493
2004,136,1390,71,1427,45,"N",0,27,54,6,14,11,15,11,29,11,20,11,9,20,15,63,2,15,13,21,22,17,2,19,8,3,15,77,1,1,70.125,69.975,70.05,0.555555555555556,0.253968253968254,0.285204991087344,0.271525544837442,0.392857142857143,0.431372549019608,0.277777777777778,0.333333333333333,0.407407407407407,0.133333333333333,0.1875,0.075,0.15719899964273,0.114081996434938,0.580777096114519,0.308324768756423
